,CustomerID,MonetaryValue,Frequncy,LastInvoiceDate,Recency,Cluster,ClusterLabel,MonetaryValue Per 100 Pounds 
2854,16233.0,536.6800000000001,3,2011-09-29 17:27:00,70,3,Upsell Potential,5.3668000000000005
2855,16235.0,857.31,4,2011-06-06 11:26:00,186,3,Upsell Potential,8.5731
2856,16236.0,432.2,1,2011-09-22 14:10:00,77,1,Minimal Effort Group,4.322
2857,16239.0,414.2,2,2011-06-03 09:30:00,189,0,Win-Back Campaign,4.1419999999999995
2861,16243.0,409.1,2,2011-11-06 12:32:00,32,1,Minimal Effort Group,4.091
2862,16244.0,1522.75,2,2011-05-12 10:18:00,211,3,Upsell Potential,15.2275
2863,16245.0,1413.66,3,2011-08-10 09:34:00,121,3,Upsell Potential,14.136600000000001
2864,16247.0,114.56,1,2011-06-22 14:23:00,169,1,Minimal Effort Group,1.1456
2865,16248.0,152.94,1,2011-10-09 11:32:00,61,1,Minimal Effort Group,1.5293999999999999
2866,16249.0,1800.07,5,2011-08-19 11:47:00,112,2,Loyal VIPs,18.0007
2867,16250.0,389.44,2,2011-03-23 15:07:00,260,0,Win-Back Campaign,3.8944
2870,16256.0,752.4300000000001,1,2011-03-18 12:18:00,265,0,Win-Back Campaign,7.5243
2871,16257.0,21.95,1,2011-06-16 10:11:00,176,0,Win-Back Campaign,0.2195
2873,16260.0,1035.45,1,2011-10-20 09:40:00,50,1,Minimal Effort Group,10.3545
2874,16261.0,746.83,4,2011-09-25 13:23:00,74,3,Upsell Potential,7.4683
2876,16266.0,861.89,7,2011-09-27 12:08:00,73,2,Loyal VIPs,8.6189
2877,16268.0,617.65,2,2011-09-29 18:30:00,70,1,Minimal Effort Group,6.1765
2878,16270.0,1141.24,1,2010-12-21 14:26:00,352,0,Win-Back Campaign,11.4124
2879,16271.0,1414.24,4,2011-08-05 17:43:00,125,2,Loyal VIPs,14.1424
2880,16272.0,411.7,1,2011-08-15 10:54:00,116,1,Minimal Effort Group,4.117
2881,16274.0,337.75,1,2010-12-01 15:35:00,372,0,Win-Back Campaign,3.3775
2882,16275.0,559.87,1,2011-05-27 12:41:00,195,0,Win-Back Campaign,5.5987
2883,16276.0,810.6000000000001,1,2011-06-16 09:34:00,176,0,Win-Back Campaign,8.106000000000002
2884,16278.0,566.38,1,2011-08-31 17:12:00,99,1,Minimal Effort Group,5.6638
2885,16279.0,1509.58,3,2011-09-13 16:26:00,86,3,Upsell Potential,15.095799999999999
2886,16281.0,2062.06,1,2011-09-28 14:57:00,71,3,Upsell Potential,20.6206
2887,16282.0,168.3,1,2011-01-04 11:42:00,339,0,Win-Back Campaign,1.683
2888,16283.0,1569.11,5,2011-08-11 12:00:00,120,2,Loyal VIPs,15.691099999999999
2889,16284.0,823.97,2,2011-11-08 16:12:00,30,1,Minimal Effort Group,8.239700000000001
2890,16287.0,142.5,1,2011-06-23 09:08:00,169,1,Minimal Effort Group,1.425
2891,16292.0,302.25,1,2011-08-10 12:24:00,120,1,Minimal Effort Group,3.0225
2893,16295.0,1328.55,4,2011-11-30 08:17:00,9,2,Loyal VIPs,13.285499999999999
2894,16297.0,301.9,1,2011-03-16 08:29:00,268,0,Win-Back Campaign,3.0189999999999997
2895,16298.0,598.2,3,2011-06-06 10:06:00,186,3,Upsell Potential,5.982
2896,16302.0,233.22,1,2011-08-05 09:44:00,126,1,Minimal Effort Group,2.3322
2898,16305.0,361.21999999999997,1,2011-07-24 12:18:00,137,1,Minimal Effort Group,3.6121999999999996
2899,16306.0,632.27,6,2011-05-10 12:12:00,213,2,Loyal VIPs,6.3227
2901,16309.0,706.57,2,2011-08-25 15:35:00,105,3,Upsell Potential,7.0657000000000005
2902,16311.0,616.26,2,2011-11-22 08:54:00,17,1,Minimal Effort Group,6.1626
2903,16313.0,274.15000000000003,2,2011-12-06 13:02:00,2,1,Minimal Effort Group,2.7415000000000003
2904,16315.0,226.37,1,2011-01-13 11:57:00,330,0,Win-Back Campaign,2.2637
2906,16317.0,1341.65,3,2011-08-12 12:46:00,118,3,Upsell Potential,13.416500000000001
2907,16318.0,328.15,1,2011-11-04 13:05:00,34,1,Minimal Effort Group,3.2815
2908,16319.0,404.40000000000003,1,2011-05-06 11:27:00,217,0,Win-Back Campaign,4.0440000000000005
2909,16320.0,1038.46,2,2011-06-20 15:25:00,171,3,Upsell Potential,10.3846
2910,16321.0,373.65000000000003,5,2011-09-28 14:55:00,71,3,Upsell Potential,3.7365000000000004
2911,16322.0,326.75,2,2011-12-08 15:41:00,0,1,Minimal Effort Group,3.2675
2912,16323.0,207.50000000000003,1,2011-05-27 14:48:00,195,0,Win-Back Campaign,2.075
2913,16324.0,428.68,3,2011-08-03 12:58:00,127,3,Upsell Potential,4.2868
2914,16325.0,594.24,3,2011-07-07 13:44:00,154,3,Upsell Potential,5.9424
2917,16330.0,251.91,3,2011-08-19 17:10:00,111,3,Upsell Potential,2.5191
2918,16332.0,1593.2,7,2011-09-28 14:43:00,71,2,Loyal VIPs,15.932
2920,16337.0,151.05,1,2011-11-03 10:03:00,36,1,Minimal Effort Group,1.5105000000000002
2921,16338.0,214.79999999999998,1,2011-07-05 13:56:00,156,1,Minimal Effort Group,2.1479999999999997
2922,16339.0,109.95,1,2011-02-28 13:41:00,283,0,Win-Back Campaign,1.0995
2923,16340.0,549.07,1,2011-08-24 14:53:00,106,1,Minimal Effort Group,5.4907
2924,16341.0,1971.87,4,2011-09-15 12:03:00,85,2,Loyal VIPs,19.7187
2925,16342.0,322.41,4,2011-09-25 14:36:00,74,3,Upsell Potential,3.2241000000000004
2926,16343.0,370.47999999999996,2,2011-11-23 17:45:00,15,1,Minimal Effort Group,3.7047999999999996
2927,16344.0,101.10000000000001,1,2011-07-04 15:50:00,157,1,Minimal Effort Group,1.0110000000000001
2928,16345.0,575.41,1,2011-10-26 16:03:00,43,1,Minimal Effort Group,5.754099999999999
2929,16347.0,887.65,2,2011-11-03 13:01:00,35,3,Upsell Potential,8.8765
2930,16348.0,1467.11,7,2011-09-22 14:29:00,77,2,Loyal VIPs,14.6711
2931,16349.0,53.5,1,2011-02-22 12:40:00,289,0,Win-Back Campaign,0.535
2932,16350.0,1116.47,4,2011-09-15 18:49:00,84,3,Upsell Potential,11.1647
2933,16351.0,153.9,1,2011-01-11 10:26:00,332,0,Win-Back Campaign,1.5390000000000001
2934,16352.0,494.44,2,2011-11-22 10:32:00,17,1,Minimal Effort Group,4.9444
2936,16354.0,395.8,2,2011-09-27 16:28:00,72,1,Minimal Effort Group,3.958
2937,16356.0,211.77,3,2011-05-26 11:51:00,197,0,Win-Back Campaign,2.1177
2938,16357.0,658.88,3,2011-06-30 16:51:00,161,3,Upsell Potential,6.5888
2939,16358.0,2027.5,4,2011-09-21 13:48:00,78,2,Loyal VIPs,20.275
2942,16361.0,896.66,4,2011-09-29 13:13:00,70,3,Upsell Potential,8.9666
2943,16362.0,734.77,5,2011-09-09 15:03:00,90,3,Upsell Potential,7.3477
2944,16363.0,109.36000000000001,1,2011-10-17 14:14:00,52,1,Minimal Effort Group,1.0936000000000001
2945,16364.0,707.04,2,2011-07-25 14:35:00,136,3,Upsell Potential,7.070399999999999
2947,16366.0,327.3,1,2011-11-21 08:19:00,18,1,Minimal Effort Group,3.273
2948,16367.0,804.49,2,2010-12-12 12:01:00,362,0,Win-Back Campaign,8.0449
2949,16368.0,497.43,2,2011-12-07 13:12:00,1,1,Minimal Effort Group,4.9743
2950,16369.0,1551.58,3,2011-09-20 11:16:00,80,2,Loyal VIPs,15.515799999999999
2951,16370.0,1320.56,4,2011-09-18 15:55:00,81,2,Loyal VIPs,13.205599999999999
2952,16372.0,367.93,2,2011-11-06 13:08:00,32,1,Minimal Effort Group,3.6793
2953,16374.0,465.08,2,2011-03-22 13:46:00,261,0,Win-Back Campaign,4.6508
2954,16376.0,987.01,2,2011-12-01 11:38:00,8,3,Upsell Potential,9.8701
2955,16377.0,676.2,1,2011-03-17 15:41:00,266,0,Win-Back Campaign,6.7620000000000005
2956,16378.0,362.95,3,2011-04-06 15:07:00,246,0,Win-Back Campaign,3.6294999999999997
2957,16379.0,2157.4,4,2011-09-22 09:33:00,78,2,Loyal VIPs,21.574
2958,16380.0,1780.59,1,2011-10-09 15:40:00,60,3,Upsell Potential,17.805899999999998
2959,16383.0,668.36,2,2011-09-26 12:45:00,73,1,Minimal Effort Group,6.6836
2960,16384.0,584.5,2,2011-09-11 11:19:00,89,1,Minimal Effort Group,5.845
2961,16385.0,555.89,3,2011-07-04 13:53:00,157,3,Upsell Potential,5.5588999999999995
2962,16386.0,317.2,2,2011-03-31 12:19:00,252,0,Win-Back Campaign,3.1719999999999997
2963,16387.0,94.36,1,2011-01-21 11:34:00,322,0,Win-Back Campaign,0.9436
2964,16389.0,1382.07,4,2011-09-22 15:54:00,77,2,Loyal VIPs,13.820699999999999
2965,16392.0,221.19,1,2011-03-15 12:11:00,269,0,Win-Back Campaign,2.2119
2967,16394.0,1555.34,5,2011-09-28 14:21:00,71,2,Loyal VIPs,15.5534
2968,16395.0,1486.9,5,2011-09-22 11:46:00,78,2,Loyal VIPs,14.869000000000002
2969,16398.0,1705.8,2,2011-07-08 15:16:00,153,3,Upsell Potential,17.058
2970,16399.0,406.77,2,2011-04-18 13:46:00,234,0,Win-Back Campaign,4.067699999999999
2971,16400.0,303.93,1,2011-09-06 12:27:00,93,1,Minimal Effort Group,3.0393
2973,16402.0,299.6,2,2011-03-20 12:25:00,263,0,Win-Back Campaign,2.9960000000000004
2974,16403.0,177.5,1,2011-01-31 13:39:00,311,0,Win-Back Campaign,1.775
2975,16404.0,443.05,1,2011-09-30 14:55:00,69,1,Minimal Effort Group,4.4305
2976,16405.0,167.25,2,2011-02-02 17:08:00,309,0,Win-Back Campaign,1.6725
2977,16406.0,163.07,1,2011-11-21 11:57:00,18,1,Minimal Effort Group,1.6307
2979,16409.0,2028.88,5,2011-09-13 14:06:00,86,2,Loyal VIPs,20.288800000000002
2980,16411.0,214.65,2,2010-12-05 13:26:00,368,0,Win-Back Campaign,2.1465
2981,16412.0,151.83,1,2011-10-17 12:35:00,52,1,Minimal Effort Group,1.5183000000000002
2982,16413.0,262.2,1,2011-10-14 12:08:00,56,1,Minimal Effort Group,2.622
2983,16414.0,126.25,2,2011-03-04 13:27:00,279,0,Win-Back Campaign,1.2625
2984,16415.0,210.35,1,2011-10-26 13:35:00,43,1,Minimal Effort Group,2.1035
2985,16416.0,1051.4,3,2011-11-13 12:50:00,25,3,Upsell Potential,10.514000000000001
2986,16418.0,675.27,3,2011-09-08 10:35:00,92,3,Upsell Potential,6.7527
2987,16419.0,972.23,6,2011-08-03 09:47:00,128,2,Loyal VIPs,9.7223
2989,16423.0,346.12,1,2011-11-15 09:21:00,24,1,Minimal Effort Group,3.4612
2990,16424.0,133.56,1,2011-06-01 13:40:00,190,0,Win-Back Campaign,1.3356000000000001
2991,16425.0,302.7,1,2011-02-10 14:30:00,301,0,Win-Back Campaign,3.0269999999999997
2993,16427.0,241.06,2,2011-03-21 17:10:00,262,0,Win-Back Campaign,2.4106
2994,16429.0,284.55,1,2011-08-25 13:54:00,105,1,Minimal Effort Group,2.8455
2995,16430.0,300.85,1,2011-10-13 14:47:00,56,1,Minimal Effort Group,3.0085
2996,16431.0,642.81,3,2011-05-10 14:09:00,212,3,Upsell Potential,6.4281
2997,16432.0,287.4,1,2011-10-06 13:59:00,63,1,Minimal Effort Group,2.8739999999999997
2998,16433.0,184.26,1,2011-11-11 14:09:00,27,1,Minimal Effort Group,1.8426
2999,16434.0,1522.25,7,2011-09-04 12:54:00,95,2,Loyal VIPs,15.2225
3000,16438.0,798.35,5,2011-09-18 13:31:00,81,3,Upsell Potential,7.9835
3002,16441.0,381.2,2,2011-02-21 17:35:00,290,0,Win-Back Campaign,3.812
3003,16442.0,616.79,3,2011-04-26 11:51:00,227,3,Upsell Potential,6.1678999999999995
3004,16444.0,654.67,4,2011-09-05 14:27:00,94,3,Upsell Potential,6.5466999999999995
3005,16445.0,230.51,1,2011-11-06 12:32:00,32,1,Minimal Effort Group,2.3051
3007,16447.0,259.01,1,2011-07-27 12:45:00,134,1,Minimal Effort Group,2.5901
3008,16448.0,188.89000000000001,1,2011-05-25 16:28:00,197,0,Win-Back Campaign,1.8889000000000002
3009,16449.0,707.69,2,2011-05-26 10:25:00,197,3,Upsell Potential,7.0769
3010,16450.0,311.92,1,2011-07-13 11:47:00,149,1,Minimal Effort Group,3.1192
3011,16451.0,266.97,1,2011-09-13 09:17:00,87,1,Minimal Effort Group,2.6697
3012,16454.0,5.9,1,2011-10-06 16:57:00,63,1,Minimal Effort Group,0.059000000000000004
3013,16455.0,1841.18,7,2011-09-06 10:46:00,94,2,Loyal VIPs,18.4118
3014,16456.0,2158.37,5,2011-09-01 13:50:00,98,2,Loyal VIPs,21.5837
3015,16457.0,208.36,1,2011-05-05 13:19:00,217,0,Win-Back Campaign,2.0836
3017,16460.0,814.72,3,2011-09-28 12:22:00,71,3,Upsell Potential,8.1472
3018,16461.0,151.42,1,2011-06-15 12:07:00,177,0,Win-Back Campaign,1.5141999999999998
3019,16462.0,136.0,3,2011-09-27 10:24:00,73,1,Minimal Effort Group,1.36
3020,16463.0,1422.4,4,2011-05-19 14:45:00,203,2,Loyal VIPs,14.224
3021,16464.0,1314.68,3,2011-09-20 13:42:00,79,3,Upsell Potential,13.1468
3022,16466.0,1603.46,7,2011-08-28 13:08:00,102,2,Loyal VIPs,16.0346
3023,16468.0,74.9,1,2011-09-26 14:13:00,73,1,Minimal Effort Group,0.7490000000000001
3024,16469.0,650.43,4,2011-09-13 15:57:00,86,3,Upsell Potential,6.5043
3025,16470.0,762.39,4,2011-08-16 11:40:00,115,3,Upsell Potential,7.6239
3026,16471.0,223.95000000000002,1,2011-03-10 09:41:00,274,0,Win-Back Campaign,2.2395
3027,16473.0,316.11,3,2011-06-28 09:10:00,164,3,Upsell Potential,3.1611000000000002
3028,16474.0,1871.3400000000001,7,2011-09-11 16:09:00,88,2,Loyal VIPs,18.7134
3029,16475.0,544.3,4,2011-09-12 14:37:00,87,3,Upsell Potential,5.443
3031,16478.0,331.0,3,2011-11-14 15:51:00,24,1,Minimal Effort Group,3.31
3032,16479.0,300.83,2,2011-11-29 13:40:00,9,1,Minimal Effort Group,3.0082999999999998
3033,16480.0,769.29,1,2011-09-25 11:40:00,75,1,Minimal Effort Group,7.6929
3034,16482.0,220.62,1,2011-11-24 12:33:00,14,1,Minimal Effort Group,2.2062
3035,16483.0,139.35,1,2011-05-31 13:08:00,191,0,Win-Back Campaign,1.3935
3036,16484.0,404.3,2,2011-06-02 10:39:00,190,0,Win-Back Campaign,4.043
3037,16485.0,363.65,1,2011-09-23 15:50:00,76,1,Minimal Effort Group,3.6365
3038,16488.0,498.8,3,2011-08-17 09:05:00,114,3,Upsell Potential,4.988
3039,16491.0,731.5,1,2011-10-24 10:18:00,46,1,Minimal Effort Group,7.315
3040,16493.0,1351.63,4,2011-09-21 11:10:00,79,2,Loyal VIPs,13.516300000000001
3041,16494.0,826.53,1,2011-02-16 12:49:00,295,0,Win-Back Campaign,8.2653
3042,16495.0,684.41,3,2011-03-08 16:39:00,275,0,Win-Back Campaign,6.8441
3043,16496.0,1599.52,3,2011-05-16 10:48:00,207,2,Loyal VIPs,15.9952
3045,16498.0,100.97,2,2011-07-01 15:07:00,160,1,Minimal Effort Group,1.0097
3046,16499.0,365.45,2,2010-12-14 13:31:00,359,0,Win-Back Campaign,3.6545
3047,16500.0,400.86,6,2011-12-05 12:04:00,4,3,Upsell Potential,4.0086
3048,16503.0,1431.93,4,2011-08-25 11:46:00,106,2,Loyal VIPs,14.3193
3049,16504.0,484.38,1,2011-11-14 15:18:00,24,1,Minimal Effort Group,4.8438
3050,16505.0,777.6,1,2011-11-08 12:14:00,31,1,Minimal Effort Group,7.776
3051,16506.0,90.30000000000001,2,2011-11-20 12:17:00,18,1,Minimal Effort Group,0.9030000000000001
3052,16509.0,363.7,1,2011-02-16 09:25:00,296,0,Win-Back Campaign,3.637
3053,16510.0,248.1,1,2010-12-02 13:39:00,371,0,Win-Back Campaign,2.481
3054,16511.0,948.26,3,2011-07-18 10:49:00,144,3,Upsell Potential,9.4826
3055,16513.0,874.59,4,2011-12-05 10:18:00,4,3,Upsell Potential,8.7459
3056,16515.0,1627.13,5,2011-09-09 11:15:00,91,2,Loyal VIPs,16.2713
3057,16516.0,101.69999999999999,1,2011-11-09 14:59:00,29,1,Minimal Effort Group,1.017
3058,16517.0,162.7,1,2011-03-07 13:50:00,276,0,Win-Back Campaign,1.6269999999999998
3059,16518.0,484.32,2,2011-02-28 16:36:00,283,0,Win-Back Campaign,4.8431999999999995
3060,16519.0,212.98,2,2010-12-09 14:08:00,364,0,Win-Back Campaign,2.1298
3061,16520.0,1046.57,3,2011-06-06 13:24:00,185,3,Upsell Potential,10.4657
3064,16526.0,290.36,1,2011-06-21 12:02:00,171,0,Win-Back Campaign,2.9036
3065,16527.0,228.06,1,2011-09-19 16:21:00,80,1,Minimal Effort Group,2.2806
3066,16528.0,244.41,1,2011-12-06 12:45:00,2,1,Minimal Effort Group,2.4441
3067,16529.0,455.25,1,2011-06-02 17:23:00,189,0,Win-Back Campaign,4.5525
3068,16531.0,1244.59,7,2011-09-26 15:23:00,73,2,Loyal VIPs,12.4459
3070,16533.0,1095.56,3,2011-11-20 13:08:00,18,3,Upsell Potential,10.955599999999999
3071,16535.0,593.75,1,2011-12-04 15:18:00,4,1,Minimal Effort Group,5.9375
3072,16536.0,548.97,1,2011-08-21 15:54:00,109,1,Minimal Effort Group,5.4897
3073,16539.0,1388.81,4,2011-05-04 09:52:00,219,2,Loyal VIPs,13.8881
3074,16542.0,119.62,1,2011-10-17 10:47:00,53,1,Minimal Effort Group,1.1962000000000002
3075,16545.0,339.3,1,2011-06-28 10:37:00,164,1,Minimal Effort Group,3.3930000000000002
3076,16546.0,787.15,2,2011-02-22 11:20:00,290,0,Win-Back Campaign,7.8715
3079,16551.0,922.12,3,2011-09-05 09:38:00,95,3,Upsell Potential,9.2212
3080,16552.0,379.73,2,2011-04-11 10:04:00,242,0,Win-Back Campaign,3.7973000000000003
3082,16554.0,837.1,3,2011-05-01 14:17:00,221,3,Upsell Potential,8.371
3083,16555.0,285.89,2,2011-08-22 12:32:00,108,1,Minimal Effort Group,2.8588999999999998
3085,16557.0,281.85,2,2011-07-25 13:28:00,136,1,Minimal Effort Group,2.8185000000000002
3087,16560.0,841.41,2,2010-12-16 14:36:00,357,0,Win-Back Campaign,8.4141
3088,16561.0,511.12,2,2011-12-04 11:50:00,5,1,Minimal Effort Group,5.1112
3089,16563.0,1077.74,1,2011-10-17 11:51:00,53,1,Minimal Effort Group,10.7774
3090,16565.0,173.7,1,2010-12-10 15:21:00,363,0,Win-Back Campaign,1.7369999999999999
3091,16566.0,614.66,5,2011-06-22 14:24:00,169,3,Upsell Potential,6.146599999999999
3092,16567.0,865.6,2,2011-05-29 13:57:00,193,3,Upsell Potential,8.656
3093,16569.0,124.2,1,2011-12-06 15:32:00,2,1,Minimal Effort Group,1.242
3095,16571.0,1421.69,3,2011-06-16 13:14:00,175,3,Upsell Potential,14.2169
3096,16572.0,1009.6,3,2011-08-04 16:34:00,126,3,Upsell Potential,10.096
3097,16573.0,663.61,2,2011-09-16 09:13:00,84,1,Minimal Effort Group,6.6361
3098,16574.0,451.44,1,2011-09-29 13:39:00,70,1,Minimal Effort Group,4.5144
3099,16581.0,105.84,1,2011-06-10 10:05:00,182,0,Win-Back Campaign,1.0584
3100,16582.0,313.62,1,2011-08-18 17:02:00,112,1,Minimal Effort Group,3.1362
3101,16583.0,233.45,1,2010-12-01 12:03:00,373,0,Win-Back Campaign,2.3345
3102,16584.0,936.08,2,2011-09-20 13:45:00,79,3,Upsell Potential,9.360800000000001
3103,16586.0,463.95,1,2011-04-05 09:32:00,248,0,Win-Back Campaign,4.6395
3104,16587.0,225.15,1,2011-04-21 15:51:00,231,0,Win-Back Campaign,2.2515
3105,16589.0,459.24,3,2011-09-29 14:50:00,70,3,Upsell Potential,4.5924000000000005
3106,16591.0,213.5,1,2011-10-02 10:43:00,68,1,Minimal Effort Group,2.135
3108,16593.0,330.03,3,2011-06-03 12:17:00,188,3,Upsell Potential,3.3002999999999996
3109,16594.0,181.09,1,2011-09-25 14:08:00,74,1,Minimal Effort Group,1.8109
3110,16595.0,360.16,1,2011-10-09 13:15:00,60,1,Minimal Effort Group,3.6016000000000004
3111,16596.0,250.15,2,2010-12-08 16:18:00,365,0,Win-Back Campaign,2.5015
3112,16597.0,90.04,1,2011-12-05 15:44:00,3,1,Minimal Effort Group,0.9004000000000001
3113,16598.0,145.04999999999998,1,2011-02-27 11:42:00,285,0,Win-Back Campaign,1.4505
3114,16600.0,813.52,6,2011-09-26 14:25:00,73,2,Loyal VIPs,8.1352
3115,16601.0,243.63,1,2011-10-30 11:09:00,40,1,Minimal Effort Group,2.4363
3116,16602.0,528.08,1,2011-11-03 15:54:00,35,1,Minimal Effort Group,5.2808
3117,16603.0,482.47,2,2011-09-09 13:02:00,90,1,Minimal Effort Group,4.8247
3120,16610.0,75.66,1,2011-05-04 13:13:00,218,0,Win-Back Campaign,0.7565999999999999
3121,16611.0,129.49,1,2011-06-06 15:46:00,185,0,Win-Back Campaign,1.2949000000000002
3122,16612.0,1187.66,4,2011-08-12 14:32:00,118,3,Upsell Potential,11.876600000000002
3123,16613.0,618.59,1,2011-09-30 15:52:00,69,1,Minimal Effort Group,6.1859
3124,16614.0,506.19,1,2011-06-10 11:36:00,182,0,Win-Back Campaign,5.0619
3125,16616.0,500.42,2,2011-07-05 13:38:00,156,3,Upsell Potential,5.0042
3126,16617.0,151.85,1,2011-04-18 10:35:00,235,0,Win-Back Campaign,1.5185
3128,16619.0,226.21,1,2011-03-21 08:18:00,263,0,Win-Back Campaign,2.2621
3129,16620.0,178.96,2,2011-03-24 10:37:00,260,0,Win-Back Campaign,1.7896
3130,16621.0,813.48,4,2011-07-15 11:45:00,147,3,Upsell Potential,8.1348
3131,16623.0,129.45,1,2011-04-08 10:09:00,245,0,Win-Back Campaign,1.2945
3132,16624.0,810.5699999999999,2,2011-09-20 12:39:00,79,3,Upsell Potential,8.105699999999999
3133,16625.0,333.08,1,2011-03-10 12:50:00,273,0,Win-Back Campaign,3.3308
3135,16627.0,322.8,1,2011-09-21 14:38:00,78,1,Minimal Effort Group,3.228
3136,16628.0,2188.05,5,2011-08-25 12:11:00,106,2,Loyal VIPs,21.8805
3137,16629.0,417.73,2,2011-09-04 16:12:00,95,1,Minimal Effort Group,4.1773
3139,16634.0,217.9,2,2011-05-01 12:09:00,222,0,Win-Back Campaign,2.1790000000000003
3140,16637.0,1154.47,4,2011-08-08 12:00:00,123,3,Upsell Potential,11.5447
3142,16639.0,1257.51,3,2011-05-17 10:10:00,206,3,Upsell Potential,12.575099999999999
3143,16641.0,231.10000000000002,1,2011-08-26 12:49:00,104,1,Minimal Effort Group,2.3110000000000004
3144,16642.0,688.33,2,2011-05-16 12:35:00,206,0,Win-Back Campaign,6.8833
3145,16643.0,487.51,1,2011-04-08 08:24:00,245,0,Win-Back Campaign,4.8751
3146,16644.0,833.78,2,2011-06-15 12:39:00,176,3,Upsell Potential,8.3378
3147,16647.0,214.06,2,2011-06-23 11:47:00,169,0,Win-Back Campaign,2.1406
3148,16648.0,290.65999999999997,1,2011-10-28 08:58:00,42,1,Minimal Effort Group,2.9065999999999996
3149,16650.0,518.42,1,2011-09-29 09:51:00,71,1,Minimal Effort Group,5.1842
3151,16653.0,1212.66,2,2011-09-29 13:38:00,70,3,Upsell Potential,12.126600000000002
3152,16654.0,601.27,4,2011-07-21 15:23:00,140,3,Upsell Potential,6.0127
3155,16657.0,933.62,4,2011-07-14 11:45:00,148,3,Upsell Potential,9.3362
3156,16658.0,123.24,1,2010-12-06 13:47:00,367,0,Win-Back Campaign,1.2324
3157,16659.0,39.12,1,2011-06-03 15:03:00,188,0,Win-Back Campaign,0.3912
3158,16660.0,1267.6499999999999,4,2011-05-13 10:44:00,210,2,Loyal VIPs,12.676499999999999
3159,16665.0,135.39999999999998,1,2010-12-12 14:03:00,361,0,Win-Back Campaign,1.3539999999999999
3160,16666.0,118.98,1,2011-11-20 14:01:00,18,1,Minimal Effort Group,1.1898
3161,16667.0,570.13,2,2011-02-28 12:57:00,283,0,Win-Back Campaign,5.7013
3162,16668.0,306.71999999999997,6,2011-08-15 12:22:00,115,3,Upsell Potential,3.0671999999999997
3163,16669.0,1370.47,2,2011-09-22 14:13:00,77,3,Upsell Potential,13.7047
3165,16671.0,1692.27,3,2011-06-28 11:20:00,164,2,Loyal VIPs,16.9227
3167,16674.0,319.61,2,2011-09-02 13:59:00,97,1,Minimal Effort Group,3.1961
3168,16676.0,1592.1200000000001,4,2011-05-10 15:10:00,212,2,Loyal VIPs,15.9212
3170,16679.0,129.75,1,2010-12-08 13:51:00,365,0,Win-Back Campaign,1.2975
3171,16680.0,183.7,1,2011-10-27 17:35:00,42,1,Minimal Effort Group,1.837
3172,16681.0,1770.34,6,2011-09-28 11:11:00,72,2,Loyal VIPs,17.7034
3173,16682.0,1028.0,5,2011-09-08 15:16:00,91,2,Loyal VIPs,10.28
3175,16685.0,324.24,2,2011-10-09 13:58:00,60,1,Minimal Effort Group,3.2424
3177,16688.0,1260.86,4,2011-12-08 15:24:00,0,2,Loyal VIPs,12.6086
3178,16689.0,422.59999999999997,2,2011-09-25 11:39:00,75,1,Minimal Effort Group,4.226
3179,16690.0,225.57999999999998,2,2011-09-28 15:02:00,71,1,Minimal Effort Group,2.2558
3180,16692.0,1126.0,2,2011-03-28 14:46:00,255,0,Win-Back Campaign,11.26
3181,16693.0,482.01,2,2011-03-13 11:06:00,271,0,Win-Back Campaign,4.8201
3182,16696.0,657.9000000000001,4,2011-07-27 14:23:00,134,3,Upsell Potential,6.579000000000001
3183,16697.0,112.75,1,2011-04-12 17:12:00,240,0,Win-Back Campaign,1.1275
3184,16698.0,1998.0,2,2011-04-27 10:52:00,226,2,Loyal VIPs,19.98
3188,16706.0,531.35,3,2011-09-02 13:41:00,97,3,Upsell Potential,5.3135
3189,16708.0,656.63,1,2011-10-25 12:20:00,44,1,Minimal Effort Group,6.5663
3192,16711.0,1651.03,5,2011-07-22 14:23:00,139,2,Loyal VIPs,16.5103
3195,16714.0,1146.53,2,2011-01-26 13:46:00,316,0,Win-Back Campaign,11.4653
3196,16715.0,301.71999999999997,1,2011-09-22 18:15:00,77,1,Minimal Effort Group,3.0172
3197,16716.0,901.2,2,2011-03-18 10:03:00,266,0,Win-Back Campaign,9.012
3199,16718.0,623.75,1,2010-12-05 13:03:00,368,0,Win-Back Campaign,6.2375
3200,16719.0,1790.42,7,2011-09-26 10:39:00,74,2,Loyal VIPs,17.9042
3201,16720.0,155.24,1,2011-11-13 16:22:00,25,1,Minimal Effort Group,1.5524
3202,16721.0,292.47,1,2011-03-22 16:08:00,261,0,Win-Back Campaign,2.9247
3204,16723.0,589.15,2,2011-09-09 13:01:00,90,1,Minimal Effort Group,5.8915
